ComicType,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,APPEARANCES_R,
marvel,251009,James Madrox (Cortex) (Earth-616),\/James_Madrox_(Cortex)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,9,Jan-08,2008,0.0044896066,
marvel,119466,Cronus (Earth-616),\/Cronus_(Earth-616),Public Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,straight,Living Characters,8,Jun-08,2008,0.0039907614,
marvel,330010,Evelyn Necker (Earth-616),\/Evelyn_Necker_(Earth-616),Public Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,straight,Living Characters,8,Nov-08,2008,0.0039907614,
marvel,292780,Henry McCoy (Skrull) (Earth-616),\/Henry_McCoy_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,8,Jun-08,2008,0.0039907614,
marvel,282872,Lenore Wilkinson (Earth-616),\/Lenore_Wilkinson_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,8,Aug-08,2008,0.0039907614,
marvel,117508,Physique (Earth-616),\/Physique_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Female Characters,straight,Living Characters,8,Jun-08,2008,0.0039907614,
marvel,121746,Piper Dali (Earth-616),\/Piper_Dali_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Female Characters,straight,Living Characters,8,Jul-08,2008,0.0039907614,
marvel,182047,Plokta (Earth-616),\/Plokta_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,straight,Living Characters,8,Dec-08,2008,0.0039907614,
marvel,188688,Sasha Roerich (Earth-616),\/Sasha_Roerich_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Auburn Hair,Female Characters,straight,Deceased Characters,8,Mar-08,2008,0.0039907614,
marvel,172381,Wasabi-No Ginger (Earth-616),\/Wasabi-No_Ginger_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,8,Nov-08,2008,0.0039907614,
marvel,127694,Geldoff (Earth-616),\/Geldoff_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,7,Feb-08,2008,0.0034919162,
marvel,168045,John Hashimoto (Earth-616),\/John_Hashimoto_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,7,Oct-08,2008,0.0034919162,
marvel,245733,Leon Nunez (Earth-616),\/Leon_Nunez_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,7,Jun-08,2008,0.0034919162,
marvel,170776,Michael van Patrick (Clone) (Earth-616),\/Michael_van_Patrick_(Clone)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,7,May-08,2008,0.0034919162,
marvel,123363,Bendigeidfran (Earth-616),\/Bendigeidfran_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,6,Feb-08,2008,0.002993071,
marvel,293469,Clinton Barton (Skrull) (Earth-616),\/Clinton_Barton_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,6,Jun-08,2008,0.002993071,
marvel,292358,Emma Frost (Skrull) (Earth-616),\/Emma_Frost_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,straight,Deceased Characters,6,Jun-08,2008,0.002993071,
marvel,244825,Ethan Warren (Earth-616),\/Ethan_Warren_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,straight,Deceased Characters,6,May-08,2008,0.002993071,
marvel,293336,Jean Grey (Skrull) (Earth-616),\/Jean_Grey_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,straight,Deceased Characters,6,Jun-08,2008,0.002993071,
marvel,106937,Lillie McGurty (Earth-616),\/Lillie_McGurty_(Earth-616),Secret Identity,Good Characters,Green Eyes,Grey Hair,Female Characters,straight,Living Characters,6,Aug-08,2008,0.002993071,
marvel,293322,Luke Cage (Skrull) (Earth-616),\/Luke_Cage_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,6,Jun-08,2008,0.002993071,
marvel,249732,Michael van Patrick (KIA) (Earth-616),\/Michael_van_Patrick_(KIA)_(Earth-616),Secret Identity,Bad Characters,White Eyes,Brown Hair,Male Characters,straight,Living Characters,6,Feb-08,2008,0.002993071,
marvel,635383,Mister Eleven (Earth-616),\/Mister_Eleven_(Earth-616),Secret Identity,Neutral Characters,Variable Eyes,Variable Hair,Male Characters,straight,Living Characters,6,Jan-08,2008,0.002993071,
marvel,121669,Peter Parker (Skrull) (Earth-616),\/Peter_Parker_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,6,Jun-08,2008,0.002993071,
marvel,292359,Simon Williams (Skrull) (Earth-616),\/Simon_Williams_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,6,Jun-08,2008,0.002993071,
marvel,292357,Thor Odinson (Skrull) (Earth-616),\/Thor_Odinson_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Male Characters,straight,Deceased Characters,6,Jun-08,2008,0.002993071,
marvel,293385,Vision (Skrull) (Earth-616),\/Vision_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,6,Jun-08,2008,0.002993071,
marvel,494309,Yuen Yee (Earth-616),\/Yuen_Yee_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,6,Dec-08,2008,0.002993071,
marvel,292346,"Carol Danvers (Retro, Skrull) (Earth-616)","\/Carol_Danvers_(Retro,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,straight,Deceased Characters,5,Jun-08,2008,0.0024942259,
marvel,167855,Criti Noll (Earth-616),\/Criti_Noll_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,straight,Deceased Characters,5,Aug-08,2008,0.0024942259,
marvel,169329,DaVanti (Earth-616),\/DaVanti_(Earth-616),Secret Identity,Bad Characters,Grey Eyes,Blond Hair,Male Characters,straight,Living Characters,5,Oct-08,2008,0.0024942259,
marvel,169312,DeHalle (Earth-616),\/DeHalle_(Earth-616),Secret Identity,Bad Characters,Grey Eyes,White Hair,Female Characters,straight,Living Characters,5,Oct-08,2008,0.0024942259,
marvel,293331,"James Howlett (Retro, Skrull) (Earth-616)","\/James_Howlett_(Retro,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,5,Jun-08,2008,0.0024942259,
marvel,273633,Jebediah Young (Earth-616),\/Jebediah_Young_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Bald,Male Characters,straight,Living Characters,5,Nov-08,2008,0.0024942259,
marvel,292360,Jessica Jones (Skrull) (Earth-616),\/Jessica_Jones_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,straight,Deceased Characters,5,Jun-08,2008,0.0024942259,
marvel,128342,Jonathan Bryant (Human) (Earth-616),\/Jonathan_Bryant_(Human)_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,straight,Deceased Characters,5,Sep-08,2008,0.0024942259,
marvel,160833,Melanie Crane (Earth-616),\/Melanie_Crane_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,5,Sep-08,2008,0.0024942259,
marvel,129783,Nogor (Earth-616),\/Nogor_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,5,Sep-08,2008,0.0024942259,
marvel,95076,Phaedra (Earth-616),\/Phaedra_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,5,Jan-08,2008,0.0024942259,
marvel,95050,Siri (Earth-616),\/Siri_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,straight,Deceased Characters,5,Jun-08,2008,0.0024942259,
marvel,292362,"Susan Storm (Retro, Skrull) (Earth-616)","\/Susan_Storm_(Retro,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,Blond Hair,Male Characters,straight,Deceased Characters,5,Jun-08,2008,0.0024942259,
marvel,448359,Taylor (Purifier) (Earth-616),\/Taylor_(Purifier)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,5,Jan-08,2008,0.0024942259,
marvel,169324,VaRikk (Earth-616),\/VaRikk_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,straight,Living Characters,5,Oct-08,2008,0.0024942259,
marvel,335900,Yussuf Hussain (Earth-616),\/Yussuf_Hussain_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,5,Nov-08,2008,0.0024942259,
marvel,292361,"Barbara Morse (Retro, Skrull) (Earth-616)","\/Barbara_Morse_(Retro,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,straight,Deceased Characters,4,Jun-08,2008,0.0019953807,
marvel,170825,Daniel Sylva (Earth-616),\/Daniel_Sylva_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,4,Nov-08,2008,0.0019953807,
marvel,335902,Farida Hussain (Earth-616),\/Farida_Hussain_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,4,Nov-08,2008,0.0019953807,
marvel,172389,Furi Wamu (Earth-616),\/Furi_Wamu_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,straight,Living Characters,4,Nov-08,2008,0.0019953807,
marvel,626675,Marys Iosama (Earth-616),\/Marys_Iosama_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,4,Dec-08,2008,0.0019953807,
marvel,100805,Revolutionary (Skrull) (Earth-616),\/Revolutionary_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,4,Jan-08,2008,0.0019953807,
marvel,116119,Tyro (Earth-616),\/Tyro_(Earth-616),Public Identity,Good Characters,Orange Eyes,No Hair,Male Characters,straight,Living Characters,4,May-08,2008,0.0019953807,
marvel,160842,Vincent Crane (Earth-616),\/Vincent_Crane_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,4,Sep-08,2008,0.0019953807,
marvel,90583,2-D (Earth-616),\/2-D_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,3,Jan-08,2008,0.0014965355,
marvel,435284,Akihira (Earth-616),\/Akihira_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,straight,Deceased Characters,3,Aug-08,2008,0.0014965355,
marvel,725499,Carmine Karnelli (Earth-616),\/Carmine_Karnelli_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Deceased Characters,3,Mar-08,2008,0.0014965355,
marvel,122113,"Carol Danvers (Modern, Skrull) (Earth-616)","\/Carol_Danvers_(Modern,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,straight,Deceased Characters,3,May-08,2008,0.0014965355,
marvel,462571,Chilly McHotpants (Earth-616),\/Chilly_McHotpants_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,3,Nov-08,2008,0.0014965355,
marvel,127813,Chrell (Earth-616),\/Chrell_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,3,Aug-08,2008,0.0014965355,
marvel,726396,Clayton Wojciehowicz (Earth-616),\/Clayton_Wojciehowicz_(Earth-616),Public Identity,Bad Characters,Black Eyes,Bald,Male Characters,straight,Deceased Characters,3,May-08,2008,0.0014965355,
marvel,671558,Emilee Freeman (Earth-616),\/Emilee_Freeman_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,3,Feb-08,2008,0.0014965355,
marvel,168627,Fountainhead (Earth-616),\/Fountainhead_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Blond Hair,Male Characters,straight,Living Characters,3,Oct-08,2008,0.0014965355,
marvel,144450,Henry Pym (Giant-Man Skrull) (Earth-616),\/Henry_Pym_(Giant-Man_Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,3,Aug-08,2008,0.0014965355,
marvel,406119,Jash (Earth-616),\/Jash_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,3,Nov-08,2008,0.0014965355,
marvel,683829,Metzger (Earth-616),\/Metzger_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,straight,Deceased Characters,3,Dec-08,2008,0.0014965355,
marvel,435282,Natsumi (Earth-616),\/Natsumi_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,straight,Deceased Characters,3,Aug-08,2008,0.0014965355,
marvel,264443,Ouranos (Earth-616),\/Ouranos_(Earth-616),Public Identity,Neutral Characters,Variable Eyes,Variable Hair,Male Characters,straight,Living Characters,3,Jun-08,2008,0.0014965355,
marvel,122165,Ralph Roberts (Skrull) (Earth-616),\/Ralph_Roberts_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,3,Feb-08,2008,0.0014965355,
marvel,434741,Sinister Six (Skrull) (Earth-616),\/Sinister_Six_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,straight,Living Characters,3,Oct-08,2008,0.0014965355,
marvel,293328,Wanda Maximoff (Skrull) (Earth-616),\/Wanda_Maximoff_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,straight,Living Characters,3,Jun-08,2008,0.0014965355,
marvel,123381,Arthur Moore (Earth-616),\/Arthur_Moore_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Jun-08,2008,0.0009976903,
marvel,289347,Benjamin Rabin (Earth-616),\/Benjamin_Rabin_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Jun-08,2008,0.0009976903,
marvel,168039,Blacksmith (Earth-616),\/Blacksmith_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,2,Oct-08,2008,0.0009976903,
marvel,666117,Ellsworth Johnson (Skrull) (Earth-616),\/Ellsworth_Johnson_(Skrull)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,2,Jan-08,2008,0.0009976903,
marvel,298234,Galactus (Skrull) (Earth-616),\/Galactus_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,2,Dec-08,2008,0.0009976903,
marvel,316459,Koaam (Earth-616),\/Koaam_(Earth-616),Public Identity,Good Characters,Yellow Eyes,Bald,Male Characters,straight,Deceased Characters,2,Aug-08,2008,0.0009976903,
marvel,666121,Malcolm Little (Skrull) (Earth-616),\/Malcolm_Little_(Skrull)_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,2,Jan-08,2008,0.0009976903,
marvel,666116,"Martin Luther King, Jr. (Skrull) (Earth-616)","\/Martin_Luther_King,_Jr._(Skrull)_(Earth-616)",Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,2,Jan-08,2008,0.0009976903,
marvel,592499,Prosimia (Earth-616),\/Prosimia_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,Grey Hair,Male Characters,straight,Deceased Characters,2,Jul-08,2008,0.0009976903,
marvel,127690,Star Sign (Earth-616),\/Star_Sign_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,2,Aug-08,2008,0.0009976903,
marvel,184809,Stephen Colbert (Earth-616),\/Stephen_Colbert_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,2,Dec-08,2008,0.0009976903,
marvel,124606,Anitun (Earth-616),\/Anitun_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,straight,Deceased Characters,1,Aug-08,2008,0.0004988452,
marvel,497395,Baski (Earth-616),\/Baski_(Earth-616),No Dual Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,straight,Living Characters,1,Dec-08,2008,0.0004988452,
marvel,119340,Ch-Gra (Earth-616),\/Ch-Gra_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,1,Jun-08,2008,0.0004988452,
marvel,125926,Dalx (Earth-616),\/Dalx_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,1,Aug-08,2008,0.0004988452,
marvel,405998,Dzirot (Earth-616),\/Dzirot_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,1,Oct-08,2008,0.0004988452,
marvel,683822,Ernst Fleisher (Earth-616),\/Ernst_Fleisher_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,1,Dec-08,2008,0.0004988452,
marvel,496556,Fazekas (Earth-616),\/Fazekas_(Earth-616),Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,straight,Living Characters,1,Dec-08,2008,0.0004988452,
marvel,124615,Fighter One (Earth-616),\/Fighter_One_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,straight,Deceased Characters,1,Aug-08,2008,0.0004988452,
marvel,124621,Great Mongoose (Earth-616),\/Great_Mongoose_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,straight,Deceased Characters,1,Aug-08,2008,0.0004988452,
marvel,405650,Inhumans (Skrull) (Earth-616),\/Inhumans_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,1,Oct-08,2008,0.0004988452,
marvel,592496,Kingii (Earth-616),\/Kingii_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,No Hair,Male Characters,straight,Living Characters,1,Jul-08,2008,0.0004988452,
marvel,708785,Lady Shadra (Earth-616),\/Lady_Shadra_(Earth-616),Secret Identity,Good Characters,White Eyes,Black Hair,Female Characters,straight,Living Characters,1,Jul-08,2008,0.0004988452,
marvel,683824,Lior Eschel (Earth-616),\/Lior_Eschel_(Earth-616),Public Identity,Neutral Characters,Green Eyes,Brown Hair,Female Characters,straight,Deceased Characters,1,Dec-08,2008,0.0004988452,
marvel,174367,M.O.D.O.G. (Earth-616),\/M.O.D.O.G._(Earth-616),Secret Identity,Bad Characters,White Eyes,Brown Hair,Male Characters,straight,Living Characters,1,Aug-08,2008,0.0004988452,
marvel,127688,Magnitude (Earth-616),\/Magnitude_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,1,Aug-08,2008,0.0004988452,
marvel,122158,Matthew Murdock (Skrull) (Earth-616),\/Matthew_Murdock_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,1,May-08,2008,0.0004988452,
